"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"2017-06-29 11:00:00",3028,128,164,328,42,156,140,360,378,42,NA,152,186,82,320,178,44
"2017-06-29 11:30:00",3088,130,164,338,44,170,150,360,392,46,NA,154,206,80,312,198,46
"2017-06-29 12:00:00",3126,134,182,352,44,164,146,358,388,40,NA,134,206,92,308,194,42
"2017-06-29 12:30:00",3144,134,192,348,44,162,148,356,394,42,NA,148,202,92,318,216,44
"2017-06-29 13:00:00",3240,142,188,316,52,142,152,374,430,58,NA,144,196,108,320,212,42
"2017-06-29 13:30:00",3318,142,164,326,50,174,152,368,490,72,NA,146,206,98,330,212,44
"2017-06-29 14:00:00",3262,146,170,336,52,176,138,366,446,66,NA,144,212,100,316,212,42
"2017-06-29 14:30:00",3240,152,180,308,52,164,134,370,460,66,NA,142,222,102,278,216,44
"2017-06-29 15:00:00",3134,156,196,290,52,148,136,370,446,66,NA,142,202,90,288,212,44
"2017-06-29 15:30:00",3052,152,152,314,52,128,132,372,438,66,NA,140,184,88,272,214,44
"2017-06-29 16:00:00",2964,146,150,278,52,118,124,374,414,74,NA,142,172,82,258,210,44
"2017-06-29 16:30:00",2886,142,138,282,48,112,128,364,392,78,NA,138,168,68,256,204,44
"2017-06-29 17:00:00",2644,140,140,250,54,94,100,356,370,92,NA,138,128,76,236,186,44
"2017-06-29 17:30:00",2500,132,140,246,44,88,92,336,332,88,NA,132,102,70,220,180,46
"2017-06-29 18:00:00",2398,128,102,214,46,80,86,316,330,94,NA,120,100,70,212,156,42
"2017-06-29 18:30:00",2256,126,102,182,44,64,80,308,288,106,NA,116,92,64,196,164,36
"2017-06-29 19:00:00",2186,124,86,152,40,50,58,298,284,100,NA,114,72,48,186,170,32
"2017-06-29 19:30:00",2132,126,88,146,38,42,60,294,274,100,NA,116,64,54,174,166,32
"2017-06-29 20:00:00",1976,122,74,120,34,34,52,278,272,104,NA,108,56,42,156,164,30
"2017-06-29 20:30:00",1830,112,74,92,30,34,48,274,256,76,NA,106,46,40,154,150,32
"2017-06-29 21:00:00",1660,114,84,90,28,26,50,264,244,40,NA,106,46,26,144,64,30
"2017-06-29 21:30:00",1484,110,60,84,20,28,46,256,244,42,NA,108,52,22,138,26,30
"2017-06-29 22:00:00",1336,98,48,70,14,22,46,246,228,14,NA,102,48,14,138,22,30
"2017-06-29 22:30:00",1320,90,48,74,12,22,42,240,230,10,NA,96,44,18,136,24,30
"2017-06-29 23:00:00",1270,92,40,76,12,24,40,236,222,14,NA,98,28,14,122,20,30
"2017-06-29 23:30:00",1244,92,40,70,12,22,42,228,218,8,NA,96,30,22,116,22,30
"2017-06-30 00:00:00",1220,86,38,68,10,18,42,224,216,8,NA,94,28,16,112,14,28
"2017-06-30 00:30:00",1208,90,34,70,10,20,40,220,214,10,NA,94,28,16,116,18,30
"2017-06-30 01:00:00",1206,90,38,68,12,18,40,220,206,10,NA,92,28,16,112,22,28
"2017-06-30 01:30:00",1206,88,48,70,10,20,40,214,202,10,NA,92,28,16,116,20,30
"2017-06-30 02:00:00",1210,90,62,70,10,20,42,214,212,8,NA,94,30,16,110,16,30
"2017-06-30 02:30:00",1186,88,36,72,12,18,40,208,204,8,NA,92,28,14,112,20,30
"2017-06-30 03:00:00",1174,86,38,72,12,20,34,200,200,10,NA,90,28,16,118,20,30
"2017-06-30 03:30:00",1172,86,38,68,12,18,38,200,204,8,NA,92,28,14,112,18,30
"2017-06-30 04:00:00",1154,86,36,68,12,20,36,202,196,10,NA,86,26,14,114,20,30
"2017-06-30 04:30:00",1170,88,34,72,12,20,38,198,204,10,NA,86,30,16,114,20,30
"2017-06-30 05:00:00",1162,86,34,46,12,18,38,202,200,10,NA,86,36,14,114,20,32
"2017-06-30 05:30:00",1164,86,34,42,10,20,36,202,210,8,NA,86,42,16,126,18,30
"2017-06-30 06:00:00",1176,88,46,40,12,20,42,198,206,10,NA,88,40,16,122,20,30
"2017-06-30 06:30:00",1232,86,56,68,12,18,38,202,214,10,NA,90,40,18,124,18,30
"2017-06-30 07:00:00",1284,88,78,74,14,24,36,206,204,8,NA,94,44,18,138,18,32
"2017-06-30 07:30:00",1312,96,60,74,16,24,44,206,204,8,NA,96,48,32,136,18,30
"2017-06-30 08:00:00",1502,102,74,114,22,30,54,224,228,10,NA,100,54,46,142,20,32
"2017-06-30 08:30:00",1832,100,84,152,32,38,68,236,250,10,NA,104,82,46,196,44,36
"2017-06-30 09:00:00",2452,118,120,216,46,80,94,280,306,16,NA,112,116,78,286,186,36
"2017-06-30 09:30:00",2656,140,138,278,46,106,106,308,316,24,NA,122,142,64,324,184,36
"2017-06-30 10:00:00",2712,146,134,274,56,136,106,334,332,18,NA,120,154,64,308,186,42
"2017-06-30 10:30:00",2870,148,128,286,50,154,116,350,332,24,NA,118,162,92,318,184,42
"2017-06-30 11:00:00",2958,138,132,304,54,150,110,368,340,18,NA,128,186,98,328,178,50
"2017-06-30 11:30:00",2900,140,130,300,58,142,110,356,344,22,NA,122,182,104,340,178,48
"2017-06-30 12:00:00",2932,142,138,304,58,142,116,348,354,20,NA,118,178,86,320,178,50
"2017-06-30 12:30:00",2924,142,148,318,50,148,116,358,356,24,NA,118,172,86,344,184,48
"2017-06-30 13:00:00",2964,148,138,300,54,146,120,376,348,32,NA,114,180,88,326,182,48
"2017-06-30 13:30:00",3128,154,140,334,48,166,128,400,370,56,NA,142,176,88,330,182,50
"2017-06-30 14:00:00",3086,156,140,326,50,168,130,414,382,58,NA,124,174,94,286,192,52
"2017-06-30 14:30:00",3062,154,142,314,58,160,118,416,386,58,NA,138,162,90,266,176,50
"2017-06-30 15:00:00",2996,146,166,320,60,132,108,414,368,64,NA,130,168,88,280,178,50
"2017-06-30 15:30:00",2904,150,140,268,56,106,108,412,378,62,NA,144,156,92,278,200,46
"2017-06-30 16:00:00",2808,144,136,244,54,96,106,396,376,66,NA,132,146,84,262,186,44
"2017-06-30 16:30:00",2736,140,128,236,62,88,104,402,354,78,NA,140,142,72,252,186,40
"2017-06-30 17:00:00",2602,140,126,240,62,78,98,372,336,82,NA,132,116,86,234,180,44
"2017-06-30 17:30:00",2442,136,132,226,60,74,76,344,310,86,NA,138,96,74,224,168,40
"2017-06-30 18:00:00",2300,132,122,204,60,54,72,326,292,84,NA,116,104,68,214,156,42
"2017-06-30 18:30:00",2190,130,94,180,56,52,68,320,290,78,NA,120,94,70,198,158,38
"2017-06-30 19:00:00",2126,128,86,156,50,48,56,300,294,96,NA,112,76,70,176,168,34
"2017-06-30 19:30:00",2030,124,78,142,42,36,52,274,256,130,NA,112,70,50,150,158,30
"2017-06-30 20:00:00",1886,122,66,118,34,34,48,272,244,114,NA,114,56,42,150,158,30
"2017-06-30 20:30:00",1734,114,70,74,32,32,48,258,248,90,NA,102,44,36,146,134,32
"2017-06-30 21:00:00",1558,112,68,88,26,24,48,248,234,48,NA,108,44,32,146,74,30
"2017-06-30 21:30:00",1436,108,80,84,18,26,46,248,232,26,NA,104,38,24,136,22,32
"2017-06-30 22:00:00",1316,104,56,70,12,20,48,234,214,16,NA,104,26,14,128,22,30
"2017-06-30 22:30:00",1284,100,48,70,10,24,44,230,212,10,NA,106,28,18,126,20,32
"2017-06-30 23:00:00",1268,98,44,76,12,22,42,226,222,10,NA,100,28,16,120,18,30
"2017-06-30 23:30:00",1252,100,42,78,10,22,42,226,200,12,NA,106,26,16,118,20,30
"2017-07-01 00:00:00",1222,92,38,68,10,16,42,218,210,6,NA,96,26,14,116,16,30
"2017-07-01 00:30:00",1210,92,40,70,12,20,40,210,206,10,NA,102,22,16,114,16,30
"2017-07-01 01:00:00",1202,90,38,74,12,20,36,210,208,12,NA,102,26,16,124,18,28
"2017-07-01 01:30:00",1216,94,42,74,12,20,40,218,208,12,NA,102,22,16,118,18,30
"2017-07-01 02:00:00",1230,92,58,72,10,16,42,212,218,12,NA,104,26,16,116,16,30
"2017-07-01 02:30:00",1214,88,58,70,12,20,38,210,204,12,NA,98,24,14,118,18,30
"2017-07-01 03:00:00",1202,88,40,70,10,18,38,210,196,14,NA,102,24,18,118,20,30
"2017-07-01 03:30:00",1198,88,38,74,10,22,38,214,204,10,NA,98,24,16,118,20,30
"2017-07-01 04:00:00",1198,88,38,70,12,18,38,220,206,12,NA,102,24,16,114,16,28
"2017-07-01 04:30:00",1192,90,38,72,10,18,38,210,200,14,NA,102,24,16,114,16,30
"2017-07-01 05:00:00",1210,90,36,72,14,20,40,210,212,12,NA,100,24,14,112,18,30
"2017-07-01 05:30:00",1184,86,40,76,10,18,40,204,204,10,NA,104,26,18,114,16,30
"2017-07-01 06:00:00",1188,86,42,50,12,20,42,206,206,14,NA,100,22,16,124,18,28
"2017-07-01 06:30:00",1206,88,60,52,10,18,38,208,204,10,NA,106,22,14,132,18,30
"2017-07-01 07:00:00",1250,88,74,60,12,20,40,214,204,10,NA,106,28,18,136,16,30
"2017-07-01 07:30:00",1242,88,44,58,10,22,38,214,208,12,NA,106,24,18,152,20,30
"2017-07-01 08:00:00",1396,92,48,106,12,20,36,228,212,10,NA,116,24,30,160,48,32
"2017-07-01 08:30:00",1596,106,52,102,26,28,50,230,240,20,NA,116,26,32,176,90,30
"2017-07-01 09:00:00",1818,112,80,140,54,38,66,236,266,32,NA,120,32,34,180,154,34
"2017-07-01 09:30:00",1932,110,106,162,56,50,70,248,286,32,NA,126,32,50,170,152,34
"2017-07-01 10:00:00",2008,110,106,206,58,54,70,252,288,48,NA,124,36,42,180,150,34
"2017-07-01 10:30:00",2056,114,84,206,56,72,70,260,304,50,NA,128,38,48,184,150,34
"2017-07-01 11:00:00",2154,116,88,216,64,80,68,254,300,54,NA,124,84,46,184,146,34
"2017-07-01 11:30:00",2104,116,86,220,60,76,66,260,306,56,NA,130,80,42,194,148,34
"2017-07-01 12:00:00",2052,118,104,198,42,64,68,260,304,56,NA,132,62,48,182,150,34
"2017-07-01 12:30:00",1994,120,118,180,36,68,72,254,278,66,NA,138,34,46,172,150,32
"2017-07-01 13:00:00",2100,114,98,176,36,76,74,260,252,80,NA,146,42,50,184,158,34
"2017-07-01 13:30:00",2040,116,82,180,32,70,76,262,254,94,NA,144,38,50,182,152,32
"2017-07-01 14:00:00",2040,114,88,174,28,64,74,262,256,78,NA,148,28,56,184,162,34
"2017-07-01 14:30:00",1964,118,92,136,26,70,56,260,254,64,NA,148,32,56,180,160,32
"2017-07-01 15:00:00",1918,116,72,112,28,50,54,258,244,68,NA,148,30,48,178,156,32
"2017-07-01 15:30:00",1948,114,60,126,26,62,56,260,256,76,NA,148,32,50,178,162,32
"2017-07-01 16:00:00",1936,110,56,124,32,60,54,260,244,90,NA,146,32,44,186,154,30
"2017-07-01 16:30:00",1850,116,58,132,30,58,50,256,254,88,NA,146,34,52,178,102,32
"2017-07-01 17:00:00",1670,114,58,106,30,58,50,264,234,76,NA,148,34,52,170,48,30
"2017-07-01 17:30:00",1604,110,60,92,16,60,48,252,236,70,NA,146,32,42,156,34,32
"2017-07-01 18:00:00",1614,110,78,124,22,54,46,262,234,60,NA,144,36,38,150,32,32
"2017-07-01 18:30:00",1534,116,70,120,20,28,42,250,232,52,NA,146,30,36,150,30,30
"2017-07-01 19:00:00",1540,106,52,116,18,28,40,252,224,52,NA,144,36,30,144,20,32
"2017-07-01 19:30:00",1546,106,60,118,16,26,40,244,228,54,NA,144,36,28,142,22,30
"2017-07-01 20:00:00",1496,100,54,106,16,26,40,250,222,56,NA,138,36,26,134,18,32
"2017-07-01 20:30:00",1446,100,54,88,16,26,38,240,226,42,NA,132,36,26,134,24,30
"2017-07-01 21:00:00",1412,98,54,86,16,24,44,242,220,38,NA,128,38,26,132,22,32
"2017-07-01 21:30:00",1372,98,48,80,14,24,42,232,226,40,NA,124,30,22,132,22,32
"2017-07-01 22:00:00",1294,92,48,68,14,24,42,222,210,18,NA,118,28,20,120,20,30
"2017-07-01 22:30:00",1282,88,56,76,12,20,36,224,220,10,NA,122,28,16,128,22,30
"2017-07-01 23:00:00",1296,88,70,72,12,24,36,218,218,14,NA,120,26,16,122,22,32
"2017-07-01 23:30:00",1238,90,42,70,10,20,36,220,202,10,NA,118,28,18,118,22,30
"2017-07-02 00:00:00",1208,84,38,66,10,16,38,208,208,8,NA,114,24,14,116,20,30
"2017-07-02 00:30:00",1226,88,38,72,10,20,36,220,204,10,NA,120,26,18,114,18,30
"2017-07-02 01:00:00",1218,88,40,70,12,18,38,214,212,10,NA,116,26,16,116,16,32
"2017-07-02 01:30:00",1214,88,36,70,10,20,42,212,210,10,NA,114,26,18,116,20,30
"2017-07-02 02:00:00",1210,86,40,66,10,16,36,218,214,10,NA,110,24,16,114,18,32
"2017-07-02 02:30:00",1204,90,38,76,12,20,34,212,200,12,NA,110,26,18,118,20,30
"2017-07-02 03:00:00",1194,86,36,74,12,20,34,210,218,8,NA,102,24,14,120,20,32
"2017-07-02 03:30:00",1210,84,44,80,10,16,36,202,200,10,NA,104,26,18,114,22,28
"2017-07-02 04:00:00",1210,86,60,76,12,18,36,204,208,8,NA,104,24,14,114,20,32
"2017-07-02 04:30:00",1196,82,42,80,10,18,36,208,214,10,NA,102,24,18,114,16,30
"2017-07-02 05:00:00",1196,84,38,80,10,20,36,208,214,10,NA,108,26,14,114,20,32
"2017-07-02 05:30:00",1198,82,40,74,10,18,32,216,210,10,NA,104,24,16,116,18,30
"2017-07-02 06:00:00",1164,86,44,42,10,18,34,206,206,8,NA,106,24,18,116,22,32
"2017-07-02 06:30:00",1172,86,44,40,8,18,32,204,206,10,NA,114,22,16,114,18,30
"2017-07-02 07:00:00",1250,86,48,60,4,18,36,208,204,10,NA,124,22,16,116,18,30
"2017-07-02 07:30:00",1330,90,64,110,4,22,36,210,204,18,NA,124,22,18,114,20,30
"2017-07-02 08:00:00",1346,88,74,102,4,20,38,214,206,34,NA,142,20,28,118,20,30
"2017-07-02 08:30:00",1378,90,46,136,0,20,36,210,200,44,NA,144,18,32,118,20,32
"2017-07-02 09:00:00",1444,92,50,150,4,22,42,222,204,56,NA,146,20,48,116,20,30
"2017-07-02 09:30:00",1440,96,44,146,2,28,40,222,208,60,NA,146,22,40,120,20,30
"2017-07-02 10:00:00",1492,96,46,136,0,28,40,220,208,60,NA,148,20,36,120,18,32
"2017-07-02 10:30:00",1502,96,48,142,0,26,40,224,198,58,NA,146,20,36,122,18,30
"2017-07-02 11:00:00",1520,96,44,150,0,26,42,220,202,54,NA,150,20,36,122,20,32
"2017-07-02 11:30:00",1554,102,56,142,2,26,42,228,206,58,NA,148,20,38,124,22,30
"2017-07-02 12:00:00",1592,106,68,152,2,20,42,226,210,58,NA,154,22,34,124,22,32
"2017-07-02 12:30:00",1642,104,54,158,2,24,42,230,200,58,NA,150,20,38,138,20,32
"2017-07-02 13:00:00",1622,104,48,164,2,24,46,234,210,52,NA,150,28,42,138,20,32
"2017-07-02 13:30:00",1636,104,46,150,2,22,42,228,210,46,NA,156,24,38,134,20,32
"2017-07-02 14:00:00",1664,106,48,154,6,34,48,240,206,42,NA,148,26,36,138,22,30
"2017-07-02 14:30:00",1652,104,46,154,10,30,42,236,220,44,NA,150,28,40,134,20,32
"2017-07-02 15:00:00",1648,106,42,140,12,30,46,240,222,44,NA,150,32,38,136,18,32
"2017-07-02 15:30:00",1532,104,42,92,14,24,40,236,212,44,NA,140,32,30,128,22,30
"2017-07-02 16:00:00",1444,102,44,50,14,26,44,230,210,42,NA,130,30,28,126,16,32
"2017-07-02 16:30:00",1456,102,70,58,10,24,42,224,214,44,NA,130,30,28,126,20,32
"2017-07-02 17:00:00",1392,98,56,54,12,22,38,230,222,42,NA,130,30,28,124,22,30
"2017-07-02 17:30:00",1318,102,42,58,12,26,42,228,206,22,NA,134,30,28,126,18,30
"2017-07-02 18:00:00",1352,96,48,80,10,22,40,222,224,22,NA,116,30,30,132,20,32
"2017-07-02 18:30:00",1346,98,42,94,10,26,40,222,208,18,NA,162,32,22,126,20,32
"2017-07-02 19:00:00",1370,96,48,98,12,24,42,224,222,20,NA,142,32,22,130,22,30
"2017-07-02 19:30:00",1402,100,54,100,10,24,40,220,214,18,NA,142,36,24,128,20,30
"2017-07-02 20:00:00",1378,102,50,96,12,28,38,224,222,24,NA,138,34,20,126,20,30
"2017-07-02 20:30:00",1370,98,52,96,12,24,36,218,210,20,NA,138,32,20,124,20,32
"2017-07-02 21:00:00",1376,96,62,88,12,24,42,230,220,24,NA,134,34,18,128,20,30
"2017-07-02 21:30:00",1360,96,74,78,10,26,44,216,216,20,NA,134,46,18,124,18,32
"2017-07-02 22:00:00",1412,90,46,160,12,24,46,216,210,12,NA,132,40,18,124,20,30
"2017-07-02 22:30:00",1416,88,44,224,10,20,42,214,214,10,NA,130,42,16,116,22,30
"2017-07-02 23:00:00",1398,86,38,214,10,22,40,216,218,10,NA,130,26,20,116,20,32
"2017-07-02 23:30:00",1388,88,42,206,10,24,42,222,208,8,NA,128,28,16,116,20,30
"2017-07-03 00:00:00",1352,84,36,196,10,18,38,214,202,6,NA,126,24,14,114,14,30
"2017-07-03 00:30:00",1358,88,38,196,12,20,40,216,208,8,NA,124,26,18,116,20,30
"2017-07-03 01:00:00",1348,88,42,200,12,20,40,214,214,8,NA,120,24,16,114,20,32
"2017-07-03 01:30:00",1338,86,38,196,12,18,40,208,204,8,NA,124,24,14,118,22,30
"2017-07-03 02:00:00",1334,84,48,190,10,18,38,210,212,8,NA,122,26,18,116,20,28
"2017-07-03 02:30:00",1354,86,60,192,10,20,38,206,210,8,NA,116,26,16,116,18,30
"2017-07-03 03:00:00",1322,84,40,192,10,20,38,208,214,10,NA,118,24,16,122,18,30
"2017-07-03 03:30:00",1310,82,36,188,12,20,36,204,204,8,NA,118,24,16,116,18,30
"2017-07-03 04:00:00",1296,82,38,174,10,18,42,204,210,8,NA,118,24,16,118,18,28
"2017-07-03 04:30:00",1300,82,36,180,12,20,40,208,202,6,NA,118,24,16,118,20,32
"2017-07-03 05:00:00",1334,82,36,182,12,18,42,200,214,10,NA,118,38,16,122,20,28
"2017-07-03 05:30:00",1350,84,38,182,10,20,42,206,210,10,NA,118,42,18,132,18,30
"2017-07-03 06:00:00",1324,86,48,160,10,20,38,200,204,8,NA,120,38,16,128,20,30
"2017-07-03 06:30:00",1358,84,56,168,10,14,42,200,218,8,NA,128,40,18,132,18,30
"2017-07-03 07:00:00",1398,88,80,164,6,22,44,210,212,6,NA,146,38,18,140,20,30
"2017-07-03 07:30:00",1430,100,68,160,8,26,52,224,212,10,NA,148,38,24,134,18,30
"2017-07-03 08:00:00",1600,100,78,146,12,24,58,234,230,12,NA,156,58,38,142,22,34
"2017-07-03 08:30:00",2214,104,122,182,38,48,78,284,316,16,NA,166,86,54,208,66,32
"2017-07-03 09:00:00",2836,118,154,258,58,136,128,304,388,18,NA,164,148,68,252,244,38
"2017-07-03 09:30:00",3020,120,188,312,48,132,138,346,412,30,NA,170,148,80,298,226,38
"2017-07-03 10:00:00",3052,136,174,292,38,154,142,372,412,30,NA,176,164,96,306,216,36
"2017-07-03 10:30:00",3182,138,174,314,46,162,154,388,428,36,NA,178,174,114,336,214,38
"2017-07-03 11:00:00",3418,142,172,360,46,188,144,418,416,36,NA,198,202,134,350,216,38
"2017-07-03 11:30:00",3390,148,182,362,38,192,146,412,434,42,NA,190,202,120,354,208,40
"2017-07-03 12:00:00",3396,150,196,316,38,192,140,404,450,46,NA,190,208,128,336,214,42
"2017-07-03 12:30:00",3364,140,188,370,42,182,152,408,454,44,NA,192,210,122,356,212,44
"2017-07-03 13:00:00",3514,152,188,372,42,190,162,406,410,54,NA,202,216,124,336,236,44
"2017-07-03 13:30:00",3580,148,192,356,48,208,168,426,472,54,NA,204,232,134,370,226,44
"2017-07-03 14:00:00",3504,152,190,346,50,206,152,428,450,48,NA,192,218,114,338,224,42
"2017-07-03 14:30:00",3562,146,222,344,48,206,150,406,476,44,NA,190,206,122,322,222,44
"2017-07-03 15:00:00",3492,154,196,320,52,190,142,414,460,48,NA,190,222,124,308,262,40
"2017-07-03 15:30:00",3510,158,184,340,52,168,132,418,454,62,NA,192,252,142,294,254,38
"2017-07-03 16:00:00",3404,156,184,298,52,166,122,404,444,68,NA,192,252,120,290,244,40
"2017-07-03 16:30:00",3292,148,196,302,52,146,108,398,442,58,NA,186,248,122,292,238,40
"2017-07-03 17:00:00",3144,156,206,260,62,116,104,368,396,82,NA,180,202,112,260,204,44
"2017-07-03 17:30:00",3006,156,192,228,66,114,98,350,386,90,NA,172,178,110,232,200,46
"2017-07-03 18:00:00",2946,154,142,250,76,110,92,336,356,100,NA,164,168,116,222,214,44
"2017-07-03 18:30:00",2740,150,122,238,76,92,78,310,322,98,NA,162,160,90,218,192,44
"2017-07-03 19:00:00",2518,138,102,208,48,54,64,294,308,126,NA,154,86,64,210,192,34
"2017-07-03 19:30:00",2332,136,100,190,34,42,54,292,294,138,NA,156,70,48,188,186,28
"2017-07-03 20:00:00",2200,130,102,156,32,44,52,280,276,126,NA,148,64,44,184,188,32
"2017-07-03 20:30:00",2022,124,98,128,28,28,48,266,268,110,NA,150,56,36,170,188,28
"2017-07-03 21:00:00",1734,120,68,112,24,28,46,266,262,54,NA,144,48,28,166,154,32
"2017-07-03 21:30:00",1524,120,62,84,16,26,48,258,248,34,NA,142,36,20,158,40,30
"2017-07-03 22:00:00",1468,110,50,110,14,26,44,250,242,22,NA,140,30,20,154,20,30
"2017-07-03 22:30:00",1468,104,48,132,12,24,46,252,234,16,NA,144,40,20,138,20,30
"2017-07-03 23:00:00",1424,100,48,116,12,26,44,254,228,16,NA,140,42,18,134,18,30
"2017-07-03 23:30:00",1384,102,42,92,10,24,44,240,222,16,NA,136,44,20,134,20,30
"2017-07-04 00:00:00",1332,96,42,70,10,20,42,232,224,10,NA,132,36,16,134,14,30
"2017-07-04 00:30:00",1342,100,58,74,10,20,44,236,222,10,NA,132,26,18,132,18,28
"2017-07-04 01:00:00",1302,92,50,74,10,20,44,232,218,14,NA,130,28,20,130,16,32
"2017-07-04 01:30:00",1298,96,40,76,12,22,44,224,218,16,NA,128,26,20,126,18,30
"2017-07-04 02:00:00",1304,92,40,76,10,20,44,232,220,14,NA,138,28,18,126,18,32
"2017-07-04 02:30:00",1290,94,38,76,12,22,42,222,216,16,NA,132,28,20,130,20,30
"2017-07-04 03:00:00",1296,92,40,74,12,20,40,230,214,12,NA,134,26,18,128,16,30
"2017-07-04 03:30:00",1276,92,38,74,12,22,44,222,216,12,NA,126,28,18,122,18,30
"2017-07-04 04:00:00",1258,90,38,68,10,18,42,228,216,12,NA,122,24,18,124,18,30
"2017-07-04 04:30:00",1276,88,40,76,10,20,42,222,212,14,NA,128,28,18,124,18,32
"2017-07-04 05:00:00",1314,90,56,74,10,20,44,226,218,10,NA,126,40,20,124,18,30
"2017-07-04 05:30:00",1292,90,54,72,10,20,42,224,214,10,NA,132,40,18,138,18,32
"2017-07-04 06:00:00",1264,88,48,44,8,22,42,224,212,14,NA,130,36,18,136,16,28
"2017-07-04 06:30:00",1332,88,48,74,12,16,42,222,212,12,NA,136,42,22,142,18,32
"2017-07-04 07:00:00",1364,90,50,72,14,28,46,230,220,8,NA,140,40,24,150,18,32
"2017-07-04 07:30:00",1480,92,74,90,14,38,52,236,228,20,NA,140,44,20,150,16,30
"2017-07-04 08:00:00",1782,100,130,130,16,34,64,252,228,24,NA,150,68,46,182,22,34
"2017-07-04 08:30:00",2336,108,146,212,30,72,84,274,300,32,NA,158,106,66,234,52,32
"2017-07-04 09:00:00",2956,128,158,276,54,142,112,304,370,34,NA,164,154,102,314,214,50
"2017-07-04 09:30:00",3096,130,164,322,58,154,130,326,388,30,NA,164,170,126,332,216,54
"2017-07-04 10:00:00",3188,142,178,312,46,156,136,356,382,40,NA,164,168,142,338,210,52
"2017-07-04 10:30:00",3314,134,210,340,44,170,142,360,428,36,NA,170,186,126,366,214,52
"2017-07-04 11:00:00",3524,148,240,370,44,172,152,388,442,38,NA,172,248,150,376,216,52
"2017-07-04 11:30:00",3556,152,206,370,52,170,146,382,474,36,NA,174,272,136,380,216,52
"2017-07-04 12:00:00",3480,152,196,364,50,168,148,368,468,38,NA,176,292,122,370,218,50
"2017-07-04 12:30:00",3476,152,198,378,50,168,158,376,466,24,NA,164,292,144,376,210,48
"2017-07-04 13:00:00",3712,152,228,362,52,170,164,410,492,40,NA,170,292,152,372,214,46
"2017-07-04 13:30:00",3708,154,228,376,56,180,184,420,506,38,NA,168,260,160,384,206,46
"2017-07-04 14:00:00",3522,148,160,364,56,178,172,416,486,54,NA,168,236,144,358,196,50
"2017-07-04 14:30:00",3416,144,152,336,60,174,166,416,468,58,NA,160,222,136,340,200,46
"2017-07-04 15:00:00",3312,138,160,300,56,158,146,410,470,74,NA,152,208,146,316,188,46
"2017-07-04 15:30:00",3214,134,176,316,54,164,134,402,440,64,NA,154,210,144,300,194,48
"2017-07-04 16:00:00",3102,132,150,298,58,160,124,396,416,64,NA,154,200,120,292,194,46
"2017-07-04 16:30:00",2992,130,126,290,70,156,114,384,398,68,NA,144,186,118,278,186,46
"2017-07-04 17:00:00",2690,124,118,246,56,134,98,372,368,64,NA,144,134,98,276,178,42
"2017-07-04 17:30:00",2488,124,90,216,50,114,84,334,322,58,NA,136,106,90,240,160,40
"2017-07-04 18:00:00",2378,124,82,232,46,92,80,320,306,54,NA,126,102,66,236,152,32
"2017-07-04 18:30:00",2222,122,84,202,40,78,66,310,306,56,NA,122,82,54,208,156,34
"2017-07-04 19:00:00",2102,120,86,180,34,40,58,294,296,68,NA,130,70,52,178,156,30
"2017-07-04 19:30:00",1970,116,68,164,32,44,50,284,290,88,NA,126,64,42,154,152,32
"2017-07-04 20:00:00",1790,118,60,132,32,38,48,278,258,68,NA,124,44,38,154,148,32
"2017-07-04 20:30:00",1722,116,62,108,30,36,46,264,262,54,NA,122,36,38,144,134,30
"2017-07-04 21:00:00",1616,112,62,90,26,34,46,260,260,36,NA,122,38,26,140,120,32
"2017-07-04 21:30:00",1468,106,54,86,16,32,42,256,246,30,NA,120,32,20,132,58,30
"2017-07-04 22:00:00",1420,104,46,122,14,26,44,250,226,16,NA,122,26,22,130,24,30
"2017-07-04 22:30:00",1444,98,58,174,10,24,42,236,228,10,NA,122,26,22,126,18,30
"2017-07-04 23:00:00",1420,96,68,166,10,26,40,240,216,10,NA,120,26,20,126,20,32
"2017-07-04 23:30:00",1374,96,42,152,12,26,40,228,232,10,NA,118,28,20,122,18,30
"2017-07-05 00:00:00",1346,92,38,138,10,22,38,232,216,6,NA,116,26,18,120,16,30
"2017-07-05 00:30:00",1320,92,40,128,12,22,42,228,222,10,NA,118,24,20,126,14,30
"2017-07-05 01:00:00",1290,92,40,102,12,22,40,224,234,8,NA,118,24,20,122,14,30
"2017-07-05 01:30:00",1266,90,40,92,10,20,38,222,216,8,NA,120,24,22,124,16,30
"2017-07-05 02:00:00",1268,94,40,84,10,22,40,224,216,8,NA,120,24,20,120,18,30
"2017-07-05 02:30:00",1256,92,42,72,10,22,38,224,214,10,NA,116,24,20,122,16,32
"2017-07-05 03:00:00",1248,94,44,72,12,20,40,222,216,8,NA,116,22,20,118,16,30
"2017-07-05 03:30:00",1258,90,64,72,10,22,36,214,218,8,NA,114,24,18,122,16,30
"2017-07-05 04:00:00",1228,88,50,66,10,22,34,216,216,8,NA,116,22,22,118,20,30
"2017-07-05 04:30:00",1234,86,40,74,10,22,36,216,218,10,NA,114,24,20,118,14,30
"2017-07-05 05:00:00",1256,90,40,76,14,18,42,216,216,6,NA,114,30,22,124,18,32
"2017-07-05 05:30:00",1252,90,38,70,10,20,38,220,208,10,NA,116,32,20,128,14,30
